pl_name,hostname,sy_snum,pl_rade,pl_bmassj,st_spectype,sy_dist,ra,dec
"TOI-7510 d","TOI-7510",1,10.52000000,0.59700000,"G3",249.00600000,273.7281880,-54.4340547
"TOI-756 c","TOI-756",1,,4.05000000,"M1 V",86.17590000,192.1037380,-45.4704709
"Kepler-1009 b","Kepler-1009",1,2.17000000,,,355.01900000,282.8598614,42.6658336
"Kepler-351 c","Kepler-351",1,3.19000000,,,1083.91000000,286.4527949,42.6577891
"TIC 231949697 b","TIC 231949697",1,1.52831855,,,50.24080000,94.2576817,-43.3661845
"Kepler-1027 b","Kepler-1027",2,0.89000000,,,405.10400000,287.5711746,42.8138159
"Kepler-1035 b","Kepler-1035",1,1.17000000,,,562.11600000,289.0422430,42.8824991
"BEBOP-4 AB b","BEBOP-4 A",2,,26.30000000,"G3 V",234.29400000,192.5772651,26.1595358
"KMT-2023-BLG-0548L b","KMT-2023-BLG-0548L",1,,3.42000000,,6830.00000000,270.3476250,-27.1067500
"Kepler-986 b","Kepler-986",1,2.36000000,,,548.36400000,293.0940391,42.8964457
"KMT-2023-BLG-0830L b","KMT-2023-BLG-0830L",1,,0.05600000,,7250.00000000,271.6579583,-28.3323111
"KMT-2023-BLG-0949L b","KMT-2023-BLG-0949L",1,,5.98000000,,6060.00000000,263.4194167,-28.0914611
"KMT-2024-BLG-1281L b","KMT-2024-BLG-1281L",1,,0.06000000,,7180.00000000,270.1693750,-32.7142500
"KMT-2024-BLG-2059L b","KMT-2024-BLG-2059L",1,,0.02200000,,6070.00000000,270.9297500,-28.5681889
"KMT-2024-BLG-2242L b","KMT-2024-BLG-2242L",1,,0.04400000,,7620.00000000,268.4150000,-29.5603111
"2MASS J22501512+2325342 b","2MASS J22501512+2325342",1,,30.00000000,"M3",57.23090000,342.5634097,23.4259058
"TOI-1422 c","TOI-1422",1,2.61000000,0.04404893,"G2 V",155.14100000,354.2408290,39.6392793
"Kepler-1780 b","Kepler-1780",1,3.60600667,,,790.51600000,294.0839282,42.8095104
"Kepler-49 d","Kepler-49",1,1.60000000,,,311.22200000,292.2945208,40.5918123
"Kepler-978 b","Kepler-978",1,2.99000000,,,682.52200000,286.7107166,43.0433585
"Kepler-1002 b","Kepler-1002",1,1.71000000,,,408.30300000,293.0794629,43.0736770
"TOI-1472 c","TOI-1472",1,3.33400000,0.06700000,,121.84000000,14.1142611,48.6375168
"CD-35 2722 b","CD-35 2722",1,17.37392009,29.50000000,"M1 V",22.38960000,92.3300147,-35.8255375
"HIP 54515 b","HIP 54515",1,,17.70000000,"A5 V",82.81010000,167.3066308,-1.3332838
"Kepler-1005 b","Kepler-1005",1,1.50000000,,,567.80600000,286.2858998,43.3205085
"TOI-6041 c","TOI-6041",1,,0.24510081,"G7",72.47310000,46.0610334,43.5576668
"V2376 Ori b","V2376 Ori",1,87.20586985,20.00000000,"M",,83.8398180,-5.3515552
"HD 128717 b","HD 128717",1,,19.80000000,,73.63600000,219.0881687,57.5609512
"NGTS-34 b","NGTS-34",1,3.65000000,0.06009532,"F8 V",120.47500000,162.4997176,-44.5478575
"KMT-2024-BLG-1005L b","KMT-2024-BLG-1005L",1,,21.00000000,,6950.00000000,269.8055833,-28.7557806
"Kepler-341 c","Kepler-341",1,1.70000000,,,1047.03000000,289.8615609,43.4727412
"TIC 270471727 b","TIC 270471727",1,2.75029559,,,182.10400000,97.2114071,-78.4730589
"Kepler-1015 b","Kepler-1015",1,3.55000000,,,739.35700000,292.7573088,43.4268439
"Kepler-1769 b","Kepler-1769",1,4.46500000,,,438.41200000,294.7433755,43.4611633
"Kepler-972 b","Kepler-972",1,4.65000000,,,1198.03000000,295.8286790,43.4254371
"Kepler-11 e","Kepler-11",1,4.19000000,0.02500000,,646.34600000,297.1150949,41.9091092
"Kepler-1770 b","Kepler-1770",1,2.84141754,,,582.94200000,299.2502851,43.4103663
"Kepler-1676 b","Kepler-1676",1,3.37695960,,,,287.2368778,43.5671665
"TOI-5789 c","TOI-5789",1,2.86000000,0.01573176,"K1 V",20.45810000,302.7734475,16.1897138
"TOI-5789 b","TOI-5789",1,,0.00667027,"K1 V",20.45810000,302.7734475,16.1897138
"TOI-5789 d","TOI-5789",1,,0.01349785,"K1 V",20.45810000,302.7734475,16.1897138
"TOI-5789 e","TOI-5789",1,,0.03652915,"K1 V",20.45810000,302.7734475,16.1897138
"KMT-2022-BLG-1818L b","KMT-2022-BLG-1818L",1,,4.00000000,,5300.00000000,270.7986250,-27.4811111
"KMT-2022-BLG-1818L c","KMT-2022-BLG-1818L",1,,0.36000000,,5300.00000000,270.7986250,-27.4811111
"GJ 3090 c","GJ 3090",1,,0.03146352,"M2 V",22.47510000,20.4384281,-46.7147234
"Kepler-961 b","Kepler-961",1,2.55000000,,,574.31400000,282.0354942,43.6312491
"KOINTREAU-1 b","XEST 17-036",1,,10.60000000,"M4",158.61800000,68.3592880,22.7580560
"KMT-2025-BLG-1616L b","KMT-2025-BLG-1616L",1,,0.13315361,"M V",7500.00000000,267.7788750,-30.1391111
"HD 176986 d","HD 176986",1,,0.02126934,"K2.5 V",27.78430000,285.7739138,-11.0449410
"HD 85426 c","TOI-1774",1,,0.03240742,,53.97400000,148.1619305,35.1110080
"GJ 4274 b","GJ 4274",1,,0.00934467,"M4.5 V",7.23556000,335.7805478,-17.6104078
"GJ 4274 c","GJ 4274",1,,0.02639789,"M4.5 V",7.23556000,335.7805478,-17.6104078
"TOI-375 c","TOI-375",1,,2.10600000,,396.21300000,47.1499034,-77.3833275
"TOI-375 d","TOI-375",1,,1.40200000,,396.21300000,47.1499034,-77.3833275
"KMT-2024-BLG-0176L b","KMT-2024-BLG-0176L",1,,0.76000000,,8340.00000000,266.5324583,-34.2105806
"KMT-2024-BLG-0349L b","KMT-2024-BLG-0349L",1,,11.86000000,,5750.00000000,261.3715417,-30.2470194
"KMT-2024-BLG-1870L b","KMT-2024-BLG-1870L",1,,1.06000000,,5480.00000000,272.4653333,-26.8828889
"KMT-2024-BLG-2087L b","KMT-2024-BLG-2087L",1,,4.39000000,,7190.00000000,268.4500417,-29.2631889
"GJ 887 d","GJ 887",1,,0.01919275,"M1 V",3.28679000,346.5027573,-35.8473489
"GJ 887 e","GJ 887",1,,0.00459367,"M1 V",3.28679000,346.5027573,-35.8473489
"HD 164604 c","HD 164604",1,,9.50000000,"K3.5 V",39.36330000,270.7787177,-28.5608343
"LHS 1903 e","LHS 1903",1,1.73200000,0.01821738,"M",35.69170000,107.8658260,48.3279327
"KOINTREAU-3 b","ISO-Oph 96",1,,3.40000000,"K6-M1",140.56300000,246.7687845,-24.7166830
"KOINTREAU-4 b","2MASS J16262785-2625152",1,,15.30000000,"M4.5",145.43400000,246.6160467,-26.4209954
"TOI-4336 A c","TOI-4336 A",3,1.25100000,0.00487685,"M3.5 V",22.54550000,206.1070129,-40.3373505
"DMPP-2 c","DMPP-2",1,,0.16294956,,137.94000000,27.4077310,-34.4590985
"DMPP-2 d","DMPP-2",1,,0.28880364,,137.94000000,27.4077310,-34.4590985
"DMPP-6 b","DMPP-6",1,,0.01824884,,54.63030000,120.3857827,-70.0234291
"DMPP-6 c","DMPP-6",1,,0.04238136,,54.63030000,120.3857827,-70.0234291
"DMPP-7 b","DMPP-7",1,,0.19315454,"G1 V",101.38600000,203.5284651,0.4988127
"DMPP-8 b","DMPP-8",1,,0.25513767,,76.13350000,305.3083517,-81.6166664
"DMPP-9 b","DMPP-9",1,,0.04540186,,109.53900000,316.3060007,-66.9581622
"TOI-2267 d","TOI-2267 B",2,1.77000000,,,,65.0615000,84.9008250
"KMT-2020-BLG-0202L b","KMT-2020-BLG-0202L",1,,12.28000000,,3840.00000000,267.0404583,-24.4744500
"KMT-2022-BLG-1551L b","KMT-2022-BLG-1551L",1,,2.96000000,,6900.00000000,265.2537500,-27.5518806
"KMT-2023-BLG-0466L b","KMT-2023-BLG-0466L",1,,3.25000000,,6800.00000000,270.6100000,-33.0029694
"KMT-2025-BLG-0121L b","KMT-2025-BLG-0121L",1,,7.77000000,,6200.00000000,267.1583750,-23.9988000
"HD 68475 b","HD 68475",1,,5.16000000,"K2 VC",33.42970000,122.7192621,-42.8128841
"HD 100508 b","HD 100508",1,,1.20000000,"K1 IV",32.75480000,173.3014057,-67.0546386
"HD 48265 c","HD 48265",1,,4.45000000,"G5 IV/V",90.54460000,100.0073683,-48.5418284
"HD 114386 c","HD 114386",1,,0.37000000,"K3 VC",27.92430000,197.6652124,-35.0561807
"KMT-2016-BLG-1337L b","KMT-2016-BLG-1337L",2,,0.28000000,"M",6920.00000000,269.1300417,-33.0341889
"Kepler-1778 b","Kepler-1778",1,3.01665969,,,1276.29000000,287.3612976,43.7388000
"KMT-2021-BLG-0852L b","KMT-2021-BLG-0852L",1,,0.49000000,,7230.00000000,265.8311667,-33.8918389
"KMT-2024-BLG-2005L b","KMT-2024-BLG-2005L",1,,0.16000000,,7720.00000000,268.4080833,-28.9009806
"KMT-2025-BLG-0481L b","KMT-2025-BLG-0481L",1,,0.59000000,,7980.00000000,265.3560000,-34.3717500
"TOI-1232 c","TOI-1232",1,,0.18400000,"G1 V",328.60400000,116.5013990,-61.8797935
"WISPIT 2 c","WISPIT 2",1,17.93436912,10.00000000,,134.90700000,290.8209991,-7.6820823
"CWISEP J193518.59-154620.3 b","CWISEP J193518.59-154620.3",1,,15.50000000,"Y",14.43000000,293.8262172,-15.7725727
"TIC 18942729 b","TIC 18942729",1,2.00021315,,,115.16900000,119.2150697,16.6772341
"TIC 24750448 b","TIC 24750448",1,2.43722231,,,178.14600000,26.1958598,-68.6447552
"Kepler-1025 b","Kepler-1025",1,1.98000000,,,803.77600000,284.5102140,43.9615628
"TIC 24750448 c","TIC 24750448",1,3.09028272,,,178.14600000,26.1958598,-68.6447552
"TIC 32032563 b","TIC 32032563",1,3.47739942,,,507.85800000,56.0905221,-68.8580554
"TIC 34085383 b","TIC 34085383",1,3.91982296,,,149.12000000,59.2353630,-7.3757198
"TIC 38825265 b","TIC 38825265",1,2.18869476,,,165.63800000,68.2492759,-65.2039666
"TIC 38828280 b","TIC 38828280",1,2.62701629,,,286.41500000,68.3926457,-62.1697135
"TIC 62895484 b","TIC 62895484",1,3.49391667,,,294.85700000,116.6385519,22.5903733
"TIC 65612701 b","TIC 65612701",1,5.07802804,,,151.62400000,310.4738195,36.3388288
"TIC 67686059 b","TIC 67686059",1,2.59125922,,,249.20300000,19.8843370,-35.2930148
"TIC 77319217 b","TIC 77319217",1,3.10879526,,,267.62000000,71.0406969,-39.8976018
"TIC 77552382 b","TIC 77552382",1,5.69176189,,,373.41500000,152.5133767,-4.9035250
"Kepler-107 b","Kepler-107",1,1.53600000,0.01195614,,525.99700000,297.0281620,48.2086019
"TIC 86380416 b","TIC 86380416",1,2.41236120,,,244.68000000,145.1603760,65.7327948
"TIC 88692598 b","TIC 88692598",1,1.81295951,,,73.52580000,149.2109097,47.7706699
"TIC 117642575 b","TIC 117642575",1,2.82716337,,,188.75800000,9.4800698,-37.0662905
"TIC 139702105 b","TIC 139702105",1,2.45316949,,,91.78840000,66.4980340,-18.2145450
"TIC 142589416 b","TIC 142589416",1,2.67899519,,,168.93300000,168.2439697,73.8301439
"TIC 153919886 b","TIC 153919886",1,2.70601108,,,132.33000000,171.8440734,68.1810449
"TIC 154870955 b","TIC 154870955",1,3.09467466,,,226.46300000,191.7456685,88.8298759
"TIC 160113658 b","TIC 160113658",1,3.49015778,,,200.15600000,59.4555606,-41.6320332
"TIC 161045582 b","TIC 161045582",1,2.24566738,,,162.24600000,223.6258514,49.0977250
"TIC 178172313 b","TIC 178172313",1,2.80405322,,,178.13700000,43.4062672,-32.0770480
"TIC 188624430 b","TIC 188624430",1,3.64811843,,,300.74300000,258.5566927,53.7060189
"TIC 198190129 b","TIC 198190129",1,2.92284949,,,130.03500000,246.3322839,60.3771414
"TIC 206466666 b","TIC 206466666",1,2.14817673,,,127.83700000,56.7694828,-52.3667509
"TIC 249022743 b","TIC 249022743",1,4.79568155,,,396.46000000,78.5762192,-3.4466123
"TIC 260969020 b","TIC 260969020",1,2.22686612,,,121.22200000,74.9407148,-79.5859489
"TIC 290487717 b","TIC 290487717",1,6.63777941,,,395.57400000,139.0870563,2.5508053
"TIC 294329732 b","TIC 294329732",1,2.07692266,,,189.33300000,109.1177907,-58.2371507
"TIC 320419023 b","TIC 320419023",1,2.77280763,,,288.89300000,118.0726215,11.8241773
"TIC 349520724 b","TIC 349520724",1,2.82626313,,,241.10500000,111.2314215,-64.6398433
"TIC 356227008 b","TIC 356227008",1,2.39024009,,,387.60900000,267.2508238,50.1308080
"TIC 390586021 b","TIC 390586021",1,2.86009388,,,114.55800000,199.8225789,-31.4655097
"TIC 423703298 b","TIC 423703298",1,2.77230429,,,136.19100000,22.9360486,-17.0135676
"TIC 437041147 b","TIC 437041147",1,2.21526814,,,246.60000000,132.9480195,6.7648369
"TIC 445839811 b","TIC 445839811",1,2.47771211,,,235.65500000,200.1188173,48.4072699
"TOI-1839 c","TOI-1839",1,2.40867246,,,116.08600000,196.8331106,5.8520458
"GJ 1137 c","HD 93083",1,,0.01610932,"K2 IV-V",28.51590000,161.0866672,-33.5776794
"TIC 147027702 b","TIC 147027702",1,10.92875618,1.09000000,,457.18600000,161.7728559,-43.9317971
"TIC 245076932 b","TIC 245076932",1,10.87271128,0.51000000,,303.96000000,198.0634857,-51.2144330
"TOI-5624 f","TOI-5624",1,,0.04090257,,101.91300000,180.8443476,49.2512257
"TIC 183374187 b","TIC 183374187",1,14.03364384,0.56000000,,1208.75000000,357.6160382,-41.4124228
"TOI-237 c","TOI-237",1,1.20600000,,,38.07490000,353.2435381,-29.4164870
"XO-2 S d","XO-2 S",2,,3.71000000,"G8 V",151.39800000,117.0309753,50.2169068
"HD 5388 b","HD 5388",1,,3.20000000,"F6 V",53.06610000,13.7990300,-47.4067326
"HD 16760 b","HD 16760",1,,21.50000000,"G5 V",50.17561000,40.5892123,38.6182163
"GJ 3378 b","GJ 3378",1,,0.00723661,"M4 V",7.72274000,90.2951302,59.5931917
"HIP 10090 b","HIP 10090",1,,3.87000000,"K0",82.39370000,32.4351198,-30.7470844
"Kepler-1782 b","Kepler-1782",1,2.22927435,,,305.79200000,280.9261620,44.0878036
"HIP 10090 c","HIP 10090",1,,0.85000000,"K0",82.39370000,32.4351198,-30.7470844
"HIP 8923 b","HIP 8923",1,,9.98000000,"G3 V",65.99570000,28.7250931,-11.5113361
"HIP 39330 b","HIP 39330",1,,1.67000000,"G5 V",36.39580000,120.6116831,-46.3353155
"HIP 98599 b","HIP 98599",1,,6.85000000,"F7 V",75.94280000,300.4090608,-22.1110649
"KMT-2023-BLG-1592L b","KMT-2023-BLG-1592L",1,,0.58000000,,7200.00000000,268.6786667,-29.0084194
"OGLE-2023-BLG-0766L b","OGLE-2023-BLG-0766L",1,,1.10000000,,7400.00000000,269.8296250,-28.3246889
"KMT-2023-BLG-0332L b","KMT-2023-BLG-0332L",1,,22.00000000,,6500.00000000,270.8901250,-27.2223889
"HD 190360 d","HD 190360",2,,0.03744159,"G7 IV-V",16.00690000,300.9092476,29.8945410
"HD 125136 b","HD 125136",1,,2.26000000,,121.25700000,215.3703435,-72.3175327
"HD 127195 b","HD 127195",1,,0.67000000,,84.71670000,217.8714193,-47.7292571
"Kepler-985 b","Kepler-985",1,2.98000000,,,679.36100000,290.1443390,44.0498808
"HD 127195 c","HD 127195",1,,0.65000000,,84.71670000,217.8714193,-47.7292571
"HD 126105 b","HD 126105",1,,1.67000000,"K1 III",82.88110000,216.0016789,-19.8010960
"TIC 150070085 b","TIC 150070085",1,3.62000000,,,204.36800000,110.1432005,53.5469842
"Kepler-327 b","Kepler-327",1,1.11000000,,,241.98700000,292.6422963,44.0876251
"Kepler-25 c","Kepler-25",2,5.21700000,0.04790000,,243.24900000,286.6383905,39.4879038
"Kepler-946 b","Kepler-946",1,1.93000000,,,1137.29000000,300.9295551,44.0286710
"Kepler-1014 b","Kepler-1014",1,2.39000000,,,624.80000000,285.1219875,44.1105331
"Kepler-1010 b","Kepler-1010",1,2.32000000,,,579.27300000,289.1926026,44.1493165
"Kepler-321 c","Kepler-321",1,2.32000000,,,384.54200000,294.4536991,44.1457626
"Kepler-1038 b","Kepler-1038",1,3.53000000,,,584.13600000,298.9721472,44.1323499
"Kepler-322 c","Kepler-322",1,1.67000000,,,400.48000000,281.3487514,44.2952525
"NGTS-38 b","NGTS-38",1,12.11690814,4.77000000,,268.63700000,108.7147541,-29.4306223
"bet Pic d","bet Pic",1,14.12331568,2.40000000,"A6 V",19.74420000,86.8212337,-51.0661480
"TOI-260 b","TOI-260",1,1.71000000,0.01330907,"K8 V",20.18520000,4.7730178,-9.9661505
"Kepler-993 b","Kepler-993",1,2.97000000,,,324.42300000,292.6141076,44.3946644
"Kepler-1013 b","Kepler-1013",1,2.15000000,,,422.24600000,290.2481023,44.4352935
"NGTS-39 b","NGTS-39",1,12.19537100,1.46700000,"F9 V",278.40200000,109.9386973,9.9412647
"Gaia23braL b","Gaia23braL",1,,1.63000000,,4330.00000000,155.6294583,-63.2639167
"Gliese 48 b","Gliese 48",1,,0.02551691,"M3.5 V",8.23366000,15.6582402,71.6781735
"Kepler-1054 b","Kepler-1054",1,2.63000000,,,1090.51000000,290.6011085,44.5563604
"Kepler-1033 b","Kepler-1033",1,2.51000000,,,1455.50000000,283.8450963,44.6090251
"Kepler-953 b","Kepler-953",1,4.21000000,,,258.89300000,288.9716297,44.6246451
"HD 60779 b","HD 60779",1,3.24600000,0.04464673,"G1 V",35.44450000,114.0047579,-3.1512910
"HD 60779 c","HD 60779",1,,0.08904176,"G1 V",35.44450000,114.0047579,-3.1512910
"Kepler-349 b","Kepler-349",1,1.90000000,,,940.72400000,293.6764689,44.6155972
"Kepler-1784 b","Kepler-1784",1,2.79936489,,,883.04500000,297.9541684,44.6674491
"Kepler-1768 b","Kepler-1768",1,2.23346338,,,632.76600000,299.9572335,44.7718851
"Kepler-37 d","Kepler-37",1,2.03000000,0.00629270,,63.92070000,284.0592503,44.5183733
"Kepler-330 c","Kepler-330",1,1.95000000,,,717.52700000,288.4474035,44.8017616
"Kepler-1003 b","Kepler-1003",1,1.78000000,,,941.90200000,292.0204349,44.8762427
"Kepler-1055 b","Kepler-1055",1,1.23000000,,,389.39700000,290.4867838,44.9325410
"Kepler-1008 b","Kepler-1008",2,1.28000000,,,282.56500000,296.5476395,44.9418307
"Kepler-1045 b","Kepler-1045",1,2.69000000,,,942.48500000,284.1832668,45.0740897
"Kepler-983 b","Kepler-983",1,2.36000000,,,714.43700000,285.1042243,45.0080745
"Kepler-980 b","Kepler-980",1,2.67000000,,,961.46800000,294.6129869,45.0601740
"Kepler-963 b","Kepler-963",1,2.66000000,,,771.49400000,296.7529742,45.0411049
"Kepler-127 d","Kepler-127",1,2.64000000,,,352.79400000,285.1899439,46.0280596
"Kepler-329 c","Kepler-329",1,1.93000000,,,439.71900000,299.2681646,45.2272852
"Kepler-1674 b","Kepler-1674",1,3.20577490,,,1012.48000000,294.8160447,45.3060844
"Kepler-1039 b","Kepler-1039",1,1.46000000,,,306.91000000,298.3266169,45.3154212
"Kepler-1018 b","Kepler-1018",1,2.58000000,,,1010.01000000,283.5967317,45.4078654
"Kepler-335 b","Kepler-335",1,3.39000000,,,1278.97000000,296.0642944,45.4285986
"Kepler-1779 b","Kepler-1779",1,3.03295685,,,908.50100000,300.4174607,45.6054854
"Kepler-1030 b","Kepler-1030",1,2.48000000,,,758.70200000,293.6819098,45.8175241
"Kepler-25 b","Kepler-25",2,2.74800000,0.02750000,,243.24900000,286.6383905,39.4879038
"Kepler-1058 b","Kepler-1058",1,2.72000000,,,491.99700000,294.5956256,45.8750556
"Kepler-1007 b","Kepler-1007",1,1.44000000,,,,295.9065297,45.8090893
"Kepler-1016 b","Kepler-1016",1,2.18000000,,,1402.82000000,294.6136890,45.9846265
"Kepler-345 c","Kepler-345",1,1.20000000,,,,295.2288521,45.9710432
"Kepler-958 b","Kepler-958",1,2.06000000,,,449.77300000,287.2566578,46.0667247
"Kepler-326 c","Kepler-326",1,1.40000000,,,487.67500000,294.3255898,46.0022646
"Kepler-352 c","Kepler-352",1,1.24000000,,,252.73300000,299.8966237,46.0519022
"Kepler-346 b","Kepler-346",1,2.66000000,,,984.10500000,288.0119248,46.1176003
"Kepler-127 c","Kepler-127",1,2.66000000,,,352.79400000,285.1899439,46.0280596
"Kepler-987 b","Kepler-987",1,3.26000000,,,914.12600000,289.4110582,46.1308443
"Kepler-999 b","Kepler-999",1,2.34000000,,,545.06300000,299.6604865,46.1984679
"Kepler-962 b","Kepler-962",1,1.97000000,,,411.48600000,295.3131906,46.2375024
"Kepler-344 b","Kepler-344",1,2.61000000,,,1002.94000000,292.4996101,46.3243406
"Kepler-1020 b","Kepler-1020",1,2.28000000,,,415.35800000,292.6724710,46.3772776
"Kepler-984 b","Kepler-984",1,2.12000000,,,460.18800000,296.9588566,46.3940661
"Kepler-479 b","Kepler-479",1,2.12000000,,,344.90100000,291.0218899,37.7698734
"Kepler-1012 b","Kepler-1012",1,1.29000000,,,411.07700000,289.2962253,46.4579889
"Kepler-949 b","Kepler-949",1,2.91000000,,,486.10500000,298.6079128,46.4536600
"Kepler-979 b","Kepler-979",1,2.72000000,,,576.50300000,300.3712023,46.4081872
"Kepler-1996 c","Kepler-1996",1,2.81000000,,,440.56100000,285.2537555,46.5822183
"Kepler-982 b","Kepler-982",1,2.25000000,,,801.47900000,288.4176803,46.5904531
"Kepler-1044 b","Kepler-1044",1,2.67000000,,,1278.96000000,293.1444017,46.6662155
"Kepler-66 b","Kepler-66",1,2.80000000,,"G0 V",1202.96000000,293.9815378,46.6877280
"Kepler-1052 b","Kepler-1052",1,2.93000000,,,943.44400000,295.3427300,46.6022134
"Kepler-93 b","Kepler-93",1,1.47800000,0.01466200,,95.91150000,291.4181275,38.6723124
"Kepler-960 b","Kepler-960",1,2.29000000,,,284.91600000,281.4572217,46.7465538
"Kepler-976 b","Kepler-976",1,3.96000000,,,1012.41000000,289.8696232,46.7296855
"Kepler-342 b","Kepler-342",1,2.25000000,,,781.61100000,292.6780488,46.7266813
"Kepler-318 b","Kepler-318",1,4.71000000,,,489.14100000,298.4828337,46.7936357
"Kepler-409 b","Kepler-409",1,1.19900000,0.01887811,,68.17300000,293.6792058,46.8527337
"Kepler-1011 b","Kepler-1011",1,2.87000000,,,736.77900000,297.4015491,46.8239976
"Kepler-990 b","Kepler-990",1,2.60000000,,,802.16300000,297.9381813,46.8813194
"Kepler-1056 b","Kepler-1056",1,3.01000000,,,982.51000000,299.5259832,46.8992561
"Kepler-493 b","Kepler-493",1,15.13000000,,,1745.77000000,295.3075252,38.8815716
"KOI-1783.01","KOI-1783",1,8.86000000,0.22338986,,865.73000000,289.3414629,46.9881550
"Kepler-1022 b","Kepler-1022",1,2.36000000,,,420.04200000,289.3520595,46.9736345
"Kepler-1046 b","Kepler-1046",1,1.71000000,,,721.53400000,296.7558056,46.9982799
"Kepler-1000 b","Kepler-1000",1,4.76000000,,,1115.62000000,286.6854729,47.0981948
"Kepler-1776 b","Kepler-1776",1,2.61157023,,,690.33600000,291.5344017,47.0424958
"Kepler-1677 b","Kepler-1677",1,2.70216183,,,735.36900000,298.4932730,47.0130566
"Kepler-473 b","Kepler-473",1,4.08000000,,,905.93700000,286.6300796,38.9455907
"Kepler-334 c","Kepler-334",1,1.43000000,,,426.59000000,287.1406177,47.1151153
"Kepler-337 c","Kepler-337",1,2.05000000,,,677.97500000,290.0605123,47.1639533
"Kepler-1037 b","Kepler-1037",1,1.28000000,,,446.91400000,296.3410342,47.1709335
"Kepler-989 b","Kepler-989",1,2.21000000,,,491.97800000,281.5827983,47.2334674
"Kepler-1019 b","Kepler-1019",1,1.46000000,,,194.18200000,283.7175909,47.2043818
"Kepler-332 b","Kepler-332",1,1.17000000,,,344.19000000,286.6627811,47.4136938
"Kepler-497 b","Kepler-497",1,6.04000000,,,1291.98000000,290.7659557,38.9279468
"Kepler-994 b","Kepler-994",1,1.60000000,,,188.15800000,289.0720752,47.4069180
"Kepler-1043 b","Kepler-1043",1,2.55000000,,,903.33200000,281.6629579,47.5685927
"Kepler-992 b","Kepler-992",1,1.62000000,,,259.63900000,284.4304085,47.6416613
"Kepler-981 b","Kepler-981",1,2.31000000,,,878.08200000,289.2489051,47.6501141
"Kepler-1049 b","Kepler-1049",1,0.95000000,,,162.00600000,287.3469567,47.7729078
"Kepler-969 b","Kepler-969",1,2.07000000,,,390.35400000,288.3724989,47.9335642
"Kepler-954 b","Kepler-954",1,2.32000000,,,215.81400000,295.8594318,47.9396001
"Kepler-1709 b","Kepler-1709",1,3.12424875,,,273.94600000,283.3748873,43.7883708
"Kepler-1040 b","Kepler-1040",1,2.08000000,,,482.11900000,283.1137663,48.1312774
"Kepler-339 b","Kepler-339",1,1.42000000,,,616.63700000,293.3517010,48.4445922
"Kepler-447 b","Kepler-447",1,18.49000000,1.37000000,"G8 V",268.04100000,285.2685283,48.5598835
"Kepler-1050 b","Kepler-1050",1,1.60000000,,,490.48800000,282.9249847,48.6264015
"Kepler-1001 b","Kepler-1001",1,3.15000000,,,928.97800000,286.2739151,48.6186972
"Kepler-1673 b","Kepler-1673",1,2.93551940,,,727.18700000,285.6671724,48.7195865
"Kepler-957 b","Kepler-957",1,5.50000000,,,824.68800000,290.1563633,48.8189710
"Kepler-1771 b","Kepler-1771",1,4.05537256,,,565.75200000,292.0134714,49.0191267
"Kepler-956 b","Kepler-956",1,3.00000000,,,544.93900000,292.5308289,49.0616555
"Kepler-998 b","Kepler-998",1,2.32000000,,,986.36400000,296.7541629,49.2087085
"Kepler-347 b","Kepler-347",1,1.97000000,,,1298.88000000,289.1995995,49.3056404
"Kepler-411 c","Kepler-411",2,4.42100000,0.08306327,"K2 V",153.67600000,287.6057027,49.5233937
